STN,YYYYMMDD,TG,SP,DR
  240,20240509,  129,   57,    0
  240,20240510,  153,   81,    0
  240,20240511,  162,   82,    0
  240,20240512,  202,   92,    0
  240,20240513,  196,   68,    0
  240,20240514,  201,   64,   15
  240,20240515,  163,   36,   68
  240,20240516,  160,   22,    6
  240,20240517,  148,   15,    5
  240,20240518,  179,   69,    0
  240,20240519,  176,   81,    0
  240,20240520,  157,   11,   18
  240,20240521,  175,   42,   54
  240,20240522,  156,   21,   25
  240,20240523,  156,   50,    0
  240,20240524,  152,   15,   79
  240,20240525,  148,   34,   70
  240,20240526,  159,   38,   16
  240,20240527,  148,   37,    0
  240,20240528,  146,   41,   79
  240,20240529,  151,   28,   53
  240,20240530,  144,   19,    6
  240,20240531,  156,   51,   11
  242,20231201,   -1,     ,     
  242,20231202,   20,     ,     
  242,20231203,   22,     ,     
  242,20231204,   20,     ,     
  242,20231205,   25,     ,     
  242,20231206,   57,     ,     
  242,20231207,   21,     ,     
  242,20231208,   39,     ,     
  242,20231209,   71,     ,     
  242,20231210,   88,     ,     
  242,20231211,   89,     ,     
  242,20231212,   69,     ,     
  242,20231213,   67,     ,     
  242,20231214,   61,     ,     
  242,20231215,   88,     ,     
  242,20231216,   94,     ,     
  242,20231217,   97,     ,     
  242,20231218,   98,     ,     
  242,20231219,   92,     ,     
  242,20231220,   88,     ,     
  242,20231221,   96,     ,     
  242,20231222,   77,     ,     
  242,20231223,   97,     ,     
  242,20231224,  109,     ,     
  242,20231225,   99,     ,     
  242,20231226,   81,     ,     
  242,20231227,   70,     ,     
  242,20231228,  105,     ,     
  242,20231229,   92,     ,     
  242,20231230,   83,     ,     
  242,20231231,   81,     ,     
  242,20240101,   79,     ,     
  242,20240102,   89,     ,     
  242,20240103,   83,     ,     
  242,20240104,   53,     ,     
  242,20240105,   48,     ,     
  242,20240106,   33,     ,     
  242,20240107,   14,     ,     
  242,20240108,    2,     ,     
  242,20240109,   -7,     ,     
  242,20240110,   -1,     ,     
  242,20240111,   35,     ,     
  242,20240112,   56,     ,     
  242,20240113,   60,     ,     
  242,20240114,   52,     ,     
  242,20240115,   34,     ,     
  242,20240116,   35,     ,     
  242,20240117,   35,     ,     
  242,20240118,   37,     ,     
  242,20240119,   47,     ,     
  242,20240120,   43,     ,     
  242,20240121,   52,     ,     
  242,20240122,   83,     ,     
  242,20240123,   78,     ,     
  242,20240124,   86,     ,     
  242,20240125,   70,     ,     
  242,20240126,   76,     ,     
  242,20240127,   58,     ,     
  242,20240128,   50,     ,     
  242,20240129,   60,     ,     
  242,20240130,   69,     ,     
  242,20240131,   65,     ,     
  242,20240201,   66,     ,     
  242,20240202,   75,     ,     
  242,20240203,   82,     ,     
  242,20240204,   81,     ,     
  242,20240205,   83,     ,     
  242,20240206,   83,     ,     
  242,20240207,   52,     ,     
  242,20240208,   24,     ,     
  242,20240209,   72,     ,     
  242,20240210,   83,     ,     
  242,20240211,   77,     ,     
  242,20240212,   69,     ,     
  242,20240213,   74,     ,     
  242,20240214,   90,     ,     
  242,20240215,  104,     ,     
  242,20240216,   88,     ,     
  242,20240217,   78,     ,     
  242,20240218,   86,     ,     
  242,20240219,   80,     ,     
  242,20240220,   81,     ,     
  242,20240221,   86,     ,     
  242,20240222,   86,     ,     
  242,20240223,   63,     ,     
  242,20240224,   52,     ,     
  242,20240225,   53,     ,     
  242,20240226,   59,     ,     
  242,20240227,   59,     ,     
  242,20240228,   77,     ,     
  242,20240229,   84,     ,     
  242,20240301,   74,     ,     
  242,20240302,   82,     ,     
  242,20240303,   87,     ,     
  242,20240304,   62,     ,     
  242,20240305,   64,     ,     
  242,20240306,   57,     ,     
  242,20240307,   47,     ,     
  242,20240308,   50,     ,     
  242,20240309,   64,     ,     
  242,20240310,   64,     ,     
  242,20240311,   69,     ,     
  242,20240312,   78,     ,     
  242,20240313,  100,     ,     
  242,20240314,  116,     ,     
  242,20240315,  109,     ,     
  242,20240316,   76,     ,     
  242,20240317,   89,     ,     
  242,20240318,   92,     ,     
  242,20240319,  105,     ,     
  242,20240320,   99,     ,     
  242,20240321,   78,     ,     
  242,20240322,   88,     ,     
  242,20240323,   75,     ,     
  242,20240324,   73,     ,     
  242,20240325,   81,     ,     
  242,20240326,   84,     ,     
  242,20240327,   93,     ,     
  242,20240328,   90,     ,     
  242,20240329,  108,     ,     
  242,20240330,   88,     ,     
  242,20240331,   89,     ,     
  242,20240401,   95,     ,     
  242,20240402,   98,     ,     
  242,20240403,  102,     ,     
  242,20240404,   97,     ,     
  242,20240405,  118,     ,     
  242,20240406,  154,     ,     
  242,20240407,  132,     ,     
  242,20240408,  132,     ,     
  242,20240409,  106,     ,     
  242,20240410,  107,     ,     
  242,20240411,  121,     ,     
  242,20240412,  120,     ,     
  242,20240413,  130,     ,     
  242,20240414,  101,     ,     
  242,20240415,   86,     ,     
  242,20240416,   87,     ,     
  242,20240417,   71,     ,     
  242,20240418,   82,     ,     
  242,20240419,   83,     ,     
  242,20240420,   74,     ,     
  242,20240421,   80,     ,     
  242,20240422,   73,     ,     
  242,20240423,   57,     ,     
  242,20240424,   72,     ,     
  242,20240425,   61,     ,     
  242,20240426,   68,     ,     
  242,20240427,   93,     ,     
  242,20240428,  115,     ,     
  242,20240429,  121,     ,     
  242,20240430,  145,     ,     
  242,20240501,  141,     ,     
  242,20240502,  158,     ,     
  242,20240503,  117,     ,     
  242,20240504,  129,     ,     
  242,20240505,  114,     ,     
  242,20240506,  131,     ,     
  242,20240507,  116,     ,     
  242,20240508,  121,     ,     
  242,20240509,  117,     ,     
  242,20240510,  114,     ,     
  242,20240511,  141,     ,     
  242,20240512,  174,     ,     
  242,20240513,  175,     ,     
  242,20240514,  201,     ,     
  242,20240515,  166,     ,     
  242,20240516,  172,     ,     
  242,20240517,  155,     ,     
  242,20240518,  178,     ,     
  242,20240519,  161,     ,     
  242,20240520,  145,     ,     
  242,20240521,  175,     ,     
  242,20240522,  153,     ,     
  242,20240523,  144,     ,     
  242,20240524,  152,     ,     
  242,20240525,  151,     ,     
  242,20240526,  161,     ,     
  242,20240527,  144,     ,     
  242,20240528,  148,     ,     
  242,20240529,  149,     ,     
  242,20240530,  147,     ,     
  242,20240531,  150,     ,     
  248,20231201,     ,     ,     
  248,20231202,     ,     ,     
  248,20231203,     ,     ,     
  248,20231204,     ,     ,     
  248,20231205,     ,     ,     
  248,20231206,     ,     ,     
  248,20231207,     ,     ,     
  248,20231208,     ,     ,     
  248,20231209,     ,     ,     
  248,20231210,     ,     ,     
  248,20231211,     ,     ,     
  248,20231212,     ,     ,     
  248,20231213,     ,     ,     
  248,20231214,     ,     ,     
  248,20231215,     ,     ,     
  248,20231216,     ,     ,     
  248,20231217,     ,     ,     
  248,20231218,     ,     ,     
  248,20231219,     ,     ,     
  248,20231220,     ,     ,     
  248,20231221,     ,     ,     
  248,20231222,     ,     ,     
  248,20231223,     ,     ,     
  248,20231224,     ,     ,     
  248,20231225,     ,     ,     
  248,20231226,     ,     ,     
  248,20231227,     ,     ,     
  248,20231228,     ,     ,     
  248,20231229,     ,     ,     
  248,20231230,     ,     ,     
  248,20231231,     ,     ,     
  248,20240101,     ,     ,     
  248,20240102,     ,     ,     
  248,20240103,     ,     ,     
  248,20240104,     ,     ,     
  248,20240105,     ,     ,     
  248,20240106,     ,     ,     
  248,20240107,     ,     ,     
  248,20240108,     ,     ,     
  248,20240109,     ,     ,     
  248,20240110,     ,     ,     
  248,20240111,     ,     ,     
  248,20240112,     ,     ,     
  248,20240113,     ,     ,     
  248,20240114,     ,     ,     
  248,20240115,     ,     ,     
  248,20240116,     ,     ,     
  248,20240117,     ,     ,     
  248,20240118,     ,     ,     
  248,20240119,     ,     ,     
  248,20240120,     ,     ,     
  248,20240121,     ,     ,     
  248,20240122,     ,     ,     
  248,20240123,     ,     ,     
  248,20240124,     ,     ,     
  248,20240125,     ,     ,     
  248,20240126,     ,     ,     
  248,20240127,     ,     ,     
  248,20240128,     ,     ,     
  248,20240129,     ,     ,     
  248,20240130,     ,     ,     
  248,20240131,     ,     ,     
  248,20240201,     ,     ,     
  248,20240202,     ,     ,     
  248,20240203,     ,     ,     
  248,20240204,     ,     ,     
  248,20240205,     ,     ,     
  248,20240206,     ,     ,     
  248,20240207,     ,     ,     
  248,20240208,     ,     ,     
  248,20240209,     ,     ,     
  248,20240210,     ,     ,     
  248,20240211,     ,     ,     
  248,20240212,     ,     ,     
  248,20240213,     ,     ,     
  248,20240214,     ,     ,     
  248,20240215,     ,     ,     
  248,20240216,     ,     ,     
  248,20240217,     ,     ,     
  248,20240218,     ,     ,     
  248,20240219,     ,     ,     
  248,20240220,     ,     ,     
  248,20240221,     ,     ,     
  248,20240222,     ,     ,     
  248,20240223,     ,     ,     
  248,20240224,     ,     ,     
  248,20240225,     ,     ,     
  248,20240226,     ,     ,     
  248,20240227,     ,     ,     
  248,20240228,     ,     ,     
  248,20240229,     ,     ,     
  248,20240301,     ,     ,     
  248,20240302,     ,     ,     
  248,20240303,     ,     ,     
  248,20240304,     ,     ,     
  248,20240305,     ,     ,     
  248,20240306,     ,     ,     
  248,20240307,     ,     ,     
  248,20240308,     ,     ,     
  248,20240309,     ,     ,     
  248,20240310,     ,     ,     
  248,20240311,     ,     ,     
  248,20240312,     ,     ,     
  248,20240313,     ,     ,     
  248,20240314,     ,     ,     
  248,20240315,     ,     ,     
  248,20240316,     ,     ,     
  248,20240317,     ,     ,     
  248,20240318,     ,     ,     
  248,20240319,     ,     ,     
  248,20240320,     ,     ,     
  248,20240321,     ,     ,     
  248,20240322,     ,     ,     
  248,20240323,     ,     ,     
  248,20240324,     ,     ,     
  248,20240325,     ,     ,     
  248,20240326,     ,     ,     
  248,20240327,     ,     ,     
  248,20240328,     ,     ,     
  248,20240329,     ,     ,     
  248,20240330,     ,     ,     
  248,20240331,     ,     ,     
  248,20240401,     ,     ,     
  248,20240402,     ,     ,     
  248,20240403,     ,     ,     
  248,20240404,     ,     ,     
  248,20240405,     ,     ,     
  248,20240406,     ,     ,     
  248,20240407,     ,     ,     
  248,20240408,     ,     ,     
  248,20240409,     ,     ,     
  248,20240410,     ,     ,     
  248,20240411,     ,     ,     
  248,20240412,     ,     ,     
  248,20240413,     ,     ,     
  248,20240414,     ,     ,     
  248,20240415,     ,     ,     
  248,20240416,     ,     ,     
  248,20240417,     ,     ,     
  248,20240418,     ,     ,     
  248,20240419,     ,     ,     
  248,20240420,     ,     ,     
  248,20240421,     ,     ,     
  248,20240422,     ,     ,     
  248,20240423,     ,     ,     
  248,20240424,     ,     ,     
  248,20240425,     ,     ,     
  248,20240426,     ,     ,     
  248,20240427,     ,     ,     
  248,20240428,     ,     ,     
  248,20240429,     ,     ,     
  248,20240430,     ,     ,     
  248,20240501,     ,     ,     
  248,20240502,     ,     ,     
  248,20240503,     ,     ,     
  248,20240504,     ,     ,     
  248,20240505,     ,     ,     
  248,20240506,     ,     ,     
  248,20240507,     ,     ,     
  248,20240508,     ,     ,     
  248,20240509,     ,     ,     
  248,20240510,     ,     ,     
  248,20240511,     ,     ,     
  248,20240512,     ,     ,     
  248,20240513,     ,     ,     
  248,20240514,     ,     ,     
  248,20240515,     ,     ,     
  248,20240516,     ,     ,     
  248,20240517,     ,     ,     
  248,20240518,     ,     ,     
  248,20240519,     ,     ,     
  248,20240520,     ,     ,     
  248,20240521,     ,     ,     
  248,20240522,     ,     ,     
  248,20240523,     ,     ,     
  248,20240524,     ,     ,     
  248,20240525,     ,     ,     
  248,20240526,     ,     ,     
  248,20240527,     ,     ,     
  248,20240528,     ,     ,     
  248,20240529,     ,     ,     
  248,20240530,     ,     ,     
  248,20240531,     ,     ,     
  249,20231201,   -6,   85,    0
  249,20231202,   -1,   38,    5
  249,20231203,    8,   53,   44
  249,20231204,   20,    6,   39
  249,20231205,   14,    3,   45
  249,20231206,   29,   25,   17
  249,20231207,    3,    4,    0
  249,20231208,   50,    0,   28
  249,20231209,   77,    0,   61
  249,20231210,   92,    0,   92
  249,20231211,   81,   19,   26
  249,20231212,   69,    0,   47
  249,20231213,   73,   23,   14
  249,20231214,   55,   29,   10
  249,20231215,   79,    0,    0
  249,20231216,   90,    0,    0
  249,20231217,   92,   46,    0
  249,20231218,   93,    0,   13
  249,20231219,   88,    0,  178
  249,20231220,   88,   22,   57
  249,20231221,   94,   16,   33
  249,20231222,   79,    0,   52
  249,20231223,   98,    9,   34
  249,20231224,  114,    0,   70
  249,20231225,  107,   34,   67
  249,20231226,   70,   14,    9
  249,20231227,   72,    0,   44
  249,20231228,  110,   12,    0
  249,20231229,   93,    4,   13
  249,20231230,   81,   13,    0
  249,20231231,   84,    9,   62
  249,20240101,   75,   17,   62
  249,20240102,   99,    0,  150
  249,20240103,   90,    4,   62
  249,20240104,   65,    3,   45
  249,20240105,   64,    0,   32
  249,20240106,   30,    6,   16
  249,20240107,    1,   48,    0
  249,20240108,  -11,   29,    0
  249,20240109,  -25,   86,    0
  249,20240110,  -26,   85,    0
  249,20240111,   -3,    0,    0
  249,20240112,   30,   10,   17
  249,20240113,   40,    5,   29
  249,20240114,   34,    6,   51
  249,20240115,   20,   42,   41
  249,20240116,    6,   35,   19
  249,20240117,   -9,    8,    0
  249,20240118,   -8,   81,    3
  249,20240119,   18,   85,    2
  249,20240120,   14,   36,    0
  249,20240121,   38,    0,   10
  249,20240122,   92,   68,   40
  249,20240123,   81,   41,   63
  249,20240124,   93,   48,    3
  249,20240125,   69,   14,   14
  249,20240126,   78,   55,   33
  249,20240127,   44,   82,    0
  249,20240128,   39,   82,    0
  249,20240129,   60,   52,    0
  249,20240130,   73,    2,   11
  249,20240131,   64,    0,   24
  249,20240201,   59,   85,    6
  249,20240202,   77,   10,    0
  249,20240203,   98,   48,    0
  249,20240204,   93,    0,    0
  249,20240205,   90,    6,    0
  249,20240206,   93,   24,   72
  249,20240207,   40,   37,   16
  249,20240208,   22,    0,  116
  249,20240209,   97,    7,   82
  249,20240210,   98,   19,    3
  249,20240211,   85,    2,   51
  249,20240212,   64,   46,    0
  249,20240213,   68,   43,   69
  249,20240214,  105,    0,   63
  249,20240215,  123,   21,   44
  249,20240216,  101,    4,   23
  249,20240217,   91,    8,    0
  249,20240218,   91,    0,  178
  249,20240219,   81,    4,   13
  249,20240220,   82,    9,    0
